latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
12.635,76.643,322.2,1,1,2020-01-28,0825,Aqua,MODIS,67,6.0NRT,308.1,7.7,D
12.81,77.117,319.4,1.1,1,2020-01-28,0825,Aqua,MODIS,48,6.0NRT,304.7,5.1,D
12.849,76.994,322.5,1.1,1,2020-01-28,0825,Aqua,MODIS,64,6.0NRT,306.4,6.7,D
12.848,76.985,322.1,1.1,1,2020-01-28,0825,Aqua,MODIS,63,6.0NRT,306.7,6.1,D
13.081,77.476,319.4,1.1,1,2020-01-28,0825,Aqua,MODIS,45,6.0NRT,304,5.7,D
13.079,77.466,322.7,1.1,1,2020-01-28,0825,Aqua,MODIS,62,6.0NRT,304,9.1,D
14.307,75.705,324.2,1,1,2020-01-28,0825,Aqua,MODIS,73,6.0NRT,306.2,10.5,D
15.781,79.007,316.1,1.4,1.2,2020-01-28,0825,Aqua,MODIS,29,6.0NRT,299.3,11.6,D
16.139,77.989,333.1,1.3,1.1,2020-01-28,0825,Aqua,MODIS,82,6.0NRT,301.2,33.1,D
16.761,73.638,319.4,1,1,2020-01-28,0825,Aqua,MODIS,66,6.0NRT,296.3,10.9,D
17.267,74.32,320.7,1,1,2020-01-28,0825,Aqua,MODIS,58,6.0NRT,303.2,7.5,D
17.399,74.72,328.8,1,1,2020-01-28,0825,Aqua,MODIS,27,6.0NRT,304.9,18.3,D
18.074,75.204,321.3,1,1,2020-01-28,0825,Aqua,MODIS,67,6.0NRT,303.2,9.9,D
18.185,75.403,318,1,1,2020-01-28,0825,Aqua,MODIS,46,6.0NRT,303.1,6,D
18.069,74.384,326.5,1,1,2020-01-28,0825,Aqua,MODIS,65,6.0NRT,301.9,14.7,D
18.068,74.375,333.4,1,1,2020-01-28,0825,Aqua,MODIS,84,6.0NRT,304.8,23.1,D
18.266,74.998,321.4,1,1,2020-01-28,0825,Aqua,MODIS,0,6.0NRT,304.7,9.4,D
18.815,73.246,325.5,1,1,2020-01-28,0825,Aqua,MODIS,69,6.0NRT,304.7,15.1,D
18.975,73.019,319.3,1,1,2020-01-28,0825,Aqua,MODIS,44,6.0NRT,304.3,6.6,D
20.654,78.164,314,1.5,1.2,2020-01-28,0825,Aqua,MODIS,50,6.0NRT,300.3,8.1,D
23.289,77.742,310.1,1.5,1.2,2020-01-28,0825,Aqua,MODIS,42,6.0NRT,297.5,11,D
22.722,71.448,314.5,1.1,1,2020-01-28,0825,Aqua,MODIS,41,6.0NRT,302.8,4.7,D
22.72,71.438,324.3,1.1,1,2020-01-28,0825,Aqua,MODIS,77,6.0NRT,303,15.9,D
22.718,71.427,319.8,1.1,1,2020-01-28,0825,Aqua,MODIS,71,6.0NRT,301.5,10.5,D
22.921,71.356,316,1.1,1,2020-01-28,0825,Aqua,MODIS,65,6.0NRT,301.1,10.2,D
23.044,71.865,316.6,1,1,2020-01-28,0825,Aqua,MODIS,67,6.0NRT,303.6,6,D
23.254,71.783,321.3,1,1,2020-01-28,0825,Aqua,MODIS,73,6.0NRT,304.2,11.5,D
24.135,71.28,357,1.1,1,2020-01-28,0825,Aqua,MODIS,98,6.0NRT,306.3,73.3,D
24.134,71.27,325.9,1.1,1,2020-01-28,0825,Aqua,MODIS,78,6.0NRT,305.6,12.6,D
24.143,71.268,323.2,1.1,1,2020-01-28,0825,Aqua,MODIS,75,6.0NRT,304.4,9.9,D
20.958,85.179,307,1.8,1.3,2020-01-28,1610,Terra,MODIS,70,6.0NRT,291.3,17.1,N
14.848,75.655,304.4,3,1.6,2020-01-28,1750,Terra,MODIS,60,6.0NRT,289.7,33,N
20.97,85.184,301.9,2.5,1.5,2020-01-28,2035,Aqua,MODIS,45,6.0NRT,290.9,19.1,N
20.964,85.176,303.7,2.5,1.5,2020-01-28,2035,Aqua,MODIS,51,6.0NRT,290.9,20.8,N
28.718,96.177,301,1,1,2020-01-29,0420,Terra,MODIS,35,6.0NRT,290.6,6.7,D
28.679,96.123,305.7,1,1,2020-01-29,0420,Terra,MODIS,35,6.0NRT,289.5,8.7,D
28.724,94.33,321.1,1.1,1,2020-01-29,0420,Terra,MODIS,81,6.0NRT,288.2,22.5,D
27.726,95.316,306.6,1,1,2020-01-29,0420,Terra,MODIS,0,6.0NRT,295.4,5.9,D
27.403,92.109,302.5,1.4,1.2,2020-01-29,0420,Terra,MODIS,37,6.0NRT,288.6,10.1,D
26.706,95.298,304.5,1,1,2020-01-29,0420,Terra,MODIS,37,6.0NRT,294.2,5.9,D
26.699,95.287,304.2,1,1,2020-01-29,0420,Terra,MODIS,32,6.0NRT,292.6,6.2,D
26.686,94.923,304.4,1,1,2020-01-29,0420,Terra,MODIS,59,6.0NRT,291.4,6.2,D
26.684,94.933,301.5,1,1,2020-01-29,0420,Terra,MODIS,47,6.0NRT,291.1,4.8,D
26.609,93.099,303.9,1.2,1.1,2020-01-29,0420,Terra,MODIS,0,6.0NRT,293.3,6,D
26.211,90.799,304.5,1.6,1.2,2020-01-29,0420,Terra,MODIS,0,6.0NRT,291.8,9.1,D
20.962,85.19,307.7,3.4,1.7,2020-01-29,0420,Terra,MODIS,49,6.0NRT,291.1,27,D
28.294,73.365,312.6,1.1,1,2020-01-29,0600,Terra,MODIS,62,6.0NRT,293.2,8.6,D
28.292,73.376,315.5,1.1,1,2020-01-29,0600,Terra,MODIS,68,6.0NRT,293.6,11,D
27.196,74.246,313.6,1.2,1.1,2020-01-29,0600,Terra,MODIS,35,6.0NRT,299.9,6.8,D
27.194,74.257,314.9,1.2,1.1,2020-01-29,0600,Terra,MODIS,54,6.0NRT,299.6,8.5,D
22.849,80.079,302.6,3.6,1.8,2020-01-29,0600,Terra,MODIS,18,6.0NRT,286.7,17.2,D
23.221,73.162,310.1,1.2,1.1,2020-01-29,0600,Terra,MODIS,54,6.0NRT,298.4,6.6,D
22.068,72.623,310.7,1.2,1.1,2020-01-29,0600,Terra,MODIS,52,6.0NRT,300.5,5.2,D
21.692,72.597,311.1,1.2,1.1,2020-01-29,0600,Terra,MODIS,35,6.0NRT,299.4,5.7,D
18.124,75.042,317.7,1.9,1.4,2020-01-29,0600,Terra,MODIS,65,6.0NRT,297.1,25.1,D
17.656,75.357,315.7,2.1,1.4,2020-01-29,0600,Terra,MODIS,59,6.0NRT,300.7,17.5,D
14.061,75.626,318.4,2.5,1.5,2020-01-29,0600,Terra,MODIS,68,6.0NRT,301.5,32.4,D
13.508,79.429,316.3,4,1.9,2020-01-29,0730,Aqua,MODIS,65,6.0NRT,299.3,58.4,D
13.514,79.422,316.8,4,1.9,2020-01-29,0730,Aqua,MODIS,67,6.0NRT,299.1,62.7,D
20.787,85.252,317.1,1.1,1.1,2020-01-29,0730,Aqua,MODIS,66,6.0NRT,299.6,9.5,D
20.961,85.186,314.1,1.2,1.1,2020-01-29,0730,Aqua,MODIS,17,6.0NRT,298.2,6.3,D
20.959,85.175,323.6,1.2,1.1,2020-01-29,0730,Aqua,MODIS,76,6.0NRT,298.7,16.9,D
22.791,86.205,315.2,1,1,2020-01-29,0730,Aqua,MODIS,33,6.0NRT,293.1,9.2,D
23.753,85.854,312.5,1,1,2020-01-29,0730,Aqua,MODIS,66,6.0NRT,297.7,6.4,D
25.235,93.776,306.7,2.3,1.5,2020-01-29,0730,Aqua,MODIS,64,6.0NRT,286.7,26.1,D
25.453,92.244,300.1,1.8,1.3,2020-01-29,0730,Aqua,MODIS,11,6.0NRT,285.3,5.1,D
25.395,91.209,305.7,1.5,1.2,2020-01-29,0730,Aqua,MODIS,50,6.0NRT,292.5,8.6,D
24.711,84.701,313.4,1.1,1,2020-01-29,0730,Aqua,MODIS,66,6.0NRT,298,8.2,D
25.73,92.081,303.5,1.7,1.3,2020-01-29,0730,Aqua,MODIS,55,6.0NRT,290.9,8.6,D
26.086,94.458,321.1,2.6,1.5,2020-01-29,0730,Aqua,MODIS,81,6.0NRT,289.6,74.8,D
26.084,94.434,323.5,2.6,1.5,2020-01-29,0730,Aqua,MODIS,82,6.0NRT,291.4,83,D
25.625,88.419,306.5,1.1,1,2020-01-29,0730,Aqua,MODIS,52,6.0NRT,293.9,4.4,D
25.33,86.1,305.2,1,1,2020-01-29,0730,Aqua,MODIS,0,6.0NRT,295.1,4.9,D
27.003,93.58,303.6,2.3,1.5,2020-01-29,0730,Aqua,MODIS,52,6.0NRT,289.8,16.9,D
25.816,82.179,305.6,1.4,1.2,2020-01-29,0730,Aqua,MODIS,55,6.0NRT,294.3,6.7,D
25.811,82.173,307.5,1.4,1.2,2020-01-29,0730,Aqua,MODIS,61,6.0NRT,294.6,8.4,D
26.452,84.607,310.6,1.1,1,2020-01-29,0730,Aqua,MODIS,64,6.0NRT,295.2,7.1,D
26.351,83.222,312,1.2,1.1,2020-01-29,0730,Aqua,MODIS,70,6.0NRT,294.8,10.7,D
26.601,84.435,308.9,1.1,1,2020-01-29,0730,Aqua,MODIS,49,6.0NRT,294.7,6.8,D
28.007,95.939,310.4,3.5,1.8,2020-01-29,0730,Aqua,MODIS,70,6.0NRT,292.7,50.8,D
26.8,84.284,306.7,1.1,1,2020-01-29,0730,Aqua,MODIS,45,6.0NRT,294.9,5.1,D
28.724,94.333,313.6,2.8,1.6,2020-01-29,0730,Aqua,MODIS,49,6.0NRT,286.9,54,D
28.727,94.327,325.7,2.8,1.6,2020-01-29,0730,Aqua,MODIS,82,6.0NRT,288.7,100.5,D
25.528,72.565,314.9,4.1,1.9,2020-01-29,0910,Aqua,MODIS,45,6.0NRT,303,36.5,D
16.641,75.131,306.3,1.9,1.3,2020-01-29,1655,Terra,MODIS,68,6.0NRT,290,19.8,N
22.332,82.657,301.5,1.2,1.1,2020-01-29,1655,Terra,MODIS,27,6.0NRT,290.1,7.6,N
22.036,83.743,301.4,1.4,1.2,2020-01-29,1655,Terra,MODIS,40,6.0NRT,287.5,10.2,N
20.967,85.169,306.2,1.7,1.3,2020-01-29,1655,Terra,MODIS,12,6.0NRT,291.4,13.3,N
20.958,85.175,309.5,1.7,1.3,2020-01-29,1655,Terra,MODIS,78,6.0NRT,291.9,18.9,N
20.793,85.253,302.1,1.7,1.3,2020-01-29,1655,Terra,MODIS,46,6.0NRT,291.4,9.6,N
16.264,75.409,301.5,1.8,1.3,2020-01-29,1655,Terra,MODIS,42,6.0NRT,290,11.9,N
19.627,77.617,301.3,1.2,1.1,2020-01-29,1655,Terra,MODIS,40,6.0NRT,288.7,7,N
17.19,76.194,303.7,1.6,1.2,2020-01-29,1655,Terra,MODIS,57,6.0NRT,289,12.3,N
17.115,76.432,302,1.5,1.2,2020-01-29,1655,Terra,MODIS,46,6.0NRT,291.5,8.7,N
28.048,77.359,302.6,2.8,1.6,2020-01-29,2115,Aqua,MODIS,50,6.0NRT,280.4,42.2,N
28.045,77.353,305.7,2.8,1.6,2020-01-29,2115,Aqua,MODIS,65,6.0NRT,280.6,50.8,N
26.714,90.914,303.8,1.8,1.3,2020-01-30,0505,Terra,MODIS,36,6.0NRT,286.1,8.3,D
22.034,83.747,314.5,1,1,2020-01-30,0505,Terra,MODIS,69,6.0NRT,298.3,8,D
22.251,81.527,310,1.2,1.1,2020-01-30,0505,Terra,MODIS,62,6.0NRT,297.3,6,D
22.039,81.594,307.4,1.1,1.1,2020-01-30,0505,Terra,MODIS,53,6.0NRT,295.1,4.4,D
21.986,81.446,309,1.2,1.1,2020-01-30,0505,Terra,MODIS,59,6.0NRT,297,5.2,D
20.961,85.172,322,1.1,1,2020-01-30,0505,Terra,MODIS,78,6.0NRT,297.3,14.9,D
20.959,85.182,322.6,1.1,1,2020-01-30,0505,Terra,MODIS,78,6.0NRT,297.2,15.7,D
20.791,85.254,315.2,1.1,1,2020-01-30,0505,Terra,MODIS,69,6.0NRT,292.2,10.1,D
19.731,77.817,311,1.8,1.3,2020-01-30,0505,Terra,MODIS,53,6.0NRT,297.3,11.4,D
19.388,75.969,316.6,2.5,1.5,2020-01-30,0505,Terra,MODIS,68,6.0NRT,298.2,34.5,D
19.385,75.992,312,2.5,1.5,2020-01-30,0505,Terra,MODIS,57,6.0NRT,298.2,19.8,D
17.637,83.185,315.7,1,1,2020-01-30,0505,Terra,MODIS,61,6.0NRT,300.4,6.1,D
16.394,77.691,317.2,1.7,1.3,2020-01-30,0505,Terra,MODIS,45,6.0NRT,300.7,12.7,D
13.223,79.533,315.7,1.2,1.1,2020-01-30,0505,Terra,MODIS,47,6.0NRT,302.7,7.1,D
13.104,79.351,316.1,1.2,1.1,2020-01-30,0505,Terra,MODIS,49,6.0NRT,302.4,7.4,D
26.715,90.926,312.3,1.8,1.3,2020-01-30,0505,Terra,MODIS,68,6.0NRT,290,22.6,D
26.711,90.931,308.6,1.8,1.3,2020-01-30,0505,Terra,MODIS,62,6.0NRT,288.6,15.1,D
22.326,82.673,307.1,1,1,2020-01-30,0505,Terra,MODIS,28,6.0NRT,294,3.1,D
22.327,82.663,311.7,1,1,2020-01-30,0505,Terra,MODIS,62,6.0NRT,295.9,6.6,D
22.209,84.864,312.5,1,1,2020-01-30,0505,Terra,MODIS,67,6.0NRT,295.4,7.4,D
22.998,78.973,308,1.7,1.3,2020-01-30,0505,Terra,MODIS,63,6.0NRT,294.2,12.5,D
22.793,86.21,313.6,1.1,1,2020-01-30,0505,Terra,MODIS,61,6.0NRT,294.4,9.7,D
23.678,86.101,303.4,1.1,1,2020-01-30,0505,Terra,MODIS,37,6.0NRT,288,3.2,D
23.679,86.091,308.4,1.1,1,2020-01-30,0505,Terra,MODIS,64,6.0NRT,290.2,6.6,D
12.754,79.364,316.2,1.2,1.1,2020-01-30,0510,Terra,MODIS,55,6.0NRT,302.2,7.6,D
12.77,79.18,314.4,1.2,1.1,2020-01-30,0510,Terra,MODIS,39,6.0NRT,302.3,6.9,D
26.785,94.924,310.3,1.6,1.3,2020-01-30,0635,Aqua,MODIS,53,6.0NRT,284.7,18.5,D
18.26,74.988,335.6,1.2,1.1,2020-01-30,0810,Aqua,MODIS,0,6.0NRT,308.5,34,D
18.062,73.505,319.1,1.4,1.2,2020-01-30,0810,Aqua,MODIS,48,6.0NRT,304,12,D
18.072,73.503,330.9,1.4,1.2,2020-01-30,0810,Aqua,MODIS,80,6.0NRT,303,32.3,D
18.146,73.135,319.3,1.5,1.2,2020-01-30,0810,Aqua,MODIS,59,6.0NRT,304.2,17.7,D
19.028,78.738,316.5,1.1,1,2020-01-30,0810,Aqua,MODIS,57,6.0NRT,303.1,6,D
18.623,74.823,324.2,1.2,1.1,2020-01-30,0810,Aqua,MODIS,28,6.0NRT,310.7,9,D
18.621,74.812,346.3,1.2,1.1,2020-01-30,0810,Aqua,MODIS,92,6.0NRT,310.4,50.5,D
18.626,74.815,330.1,1.2,1.1,2020-01-30,0810,Aqua,MODIS,78,6.0NRT,310.2,18.7,D
18.624,74.804,321.5,1.2,1.1,2020-01-30,0810,Aqua,MODIS,52,6.0NRT,309.3,6.9,D
14.018,76.934,328.9,1.1,1,2020-01-30,0810,Aqua,MODIS,72,6.0NRT,313.4,10.5,D
8.592,77.214,321.3,1.2,1.1,2020-01-30,0810,Aqua,MODIS,68,6.0NRT,304.9,15,D
8.89,77.031,318.6,1.2,1.1,2020-01-30,0810,Aqua,MODIS,43,6.0NRT,305.3,10.3,D
9.546,77.104,321.2,1.1,1.1,2020-01-30,0810,Aqua,MODIS,59,6.0NRT,303.4,13.8,D
10.038,76.763,321.2,1.2,1.1,2020-01-30,0810,Aqua,MODIS,66,6.0NRT,309.3,11.8,D
11.219,76.516,341.1,1.2,1.1,2020-01-30,0810,Aqua,MODIS,83,6.0NRT,301.7,50.2,D
12.696,78.539,327.1,1,1,2020-01-30,0810,Aqua,MODIS,72,6.0NRT,312.6,10.2,D
12.868,77.754,328.1,1,1,2020-01-30,0810,Aqua,MODIS,71,6.0NRT,311,11.2,D
12.791,77.234,324.4,1.1,1,2020-01-30,0810,Aqua,MODIS,64,6.0NRT,309.6,9.1,D
12.827,77.414,325,1,1,2020-01-30,0810,Aqua,MODIS,64,6.0NRT,311.6,8.6,D
12.954,76.791,322.7,1.1,1,2020-01-30,0810,Aqua,MODIS,58,6.0NRT,309.1,7,D
13.49,79.395,321.2,1,1,2020-01-30,0810,Aqua,MODIS,53,6.0NRT,304.7,9.6,D
13.491,77.671,324.6,1,1,2020-01-30,0810,Aqua,MODIS,47,6.0NRT,306.9,11.4,D
13.542,77.514,324.7,1,1,2020-01-30,0810,Aqua,MODIS,59,6.0NRT,311,6.9,D
13.869,76.745,330.9,1.1,1,2020-01-30,0810,Aqua,MODIS,76,6.0NRT,312.7,13.6,D
13.907,76.809,328.3,1.1,1,2020-01-30,0810,Aqua,MODIS,68,6.0NRT,312.6,10.1,D
14.02,76.944,332.2,1.1,1,2020-01-30,0810,Aqua,MODIS,77,6.0NRT,311.5,14.9,D
14.069,76.721,327.3,1.1,1,2020-01-30,0810,Aqua,MODIS,60,6.0NRT,310.5,9.7,D
14.072,76.68,360.8,1.1,1,2020-01-30,0810,Aqua,MODIS,100,6.0NRT,313.1,77.7,D
14.07,76.67,385.4,1.1,1,2020-01-30,0810,Aqua,MODIS,100,6.0NRT,314,177.2,D
14.12,76.813,355.5,1.1,1,2020-01-30,0810,Aqua,MODIS,97,6.0NRT,312.9,62.1,D
14.119,76.803,334.2,1.1,1,2020-01-30,0810,Aqua,MODIS,80,6.0NRT,312,17.6,D
14.128,76.801,331.3,1.1,1,2020-01-30,0810,Aqua,MODIS,76,6.0NRT,313.1,14.2,D
14.027,75.649,321.5,1.2,1.1,2020-01-30,0810,Aqua,MODIS,52,6.0NRT,309.5,10.4,D
14.205,76.276,325.3,1.1,1.1,2020-01-30,0810,Aqua,MODIS,53,6.0NRT,311,9.9,D
14.203,76.266,336.5,1.1,1.1,2020-01-30,0810,Aqua,MODIS,83,6.0NRT,312.7,27.6,D
14.336,75.651,326.8,1.2,1.1,2020-01-30,0810,Aqua,MODIS,62,6.0NRT,310.9,14.7,D
14.759,76.954,331.5,1,1,2020-01-30,0810,Aqua,MODIS,72,6.0NRT,313.7,12,D
15.181,76.638,323.1,1.1,1,2020-01-30,0810,Aqua,MODIS,20,6.0NRT,307.3,7.3,D
15.361,76.307,331.8,1.1,1,2020-01-30,0810,Aqua,MODIS,77,6.0NRT,311.2,17.3,D
15.645,75.984,329.8,1.1,1.1,2020-01-30,0810,Aqua,MODIS,74,6.0NRT,314.1,11,D
16.417,77.327,325.5,1,1,2020-01-30,0810,Aqua,MODIS,26,6.0NRT,311.4,8.9,D
16.252,76.16,334.6,1.1,1,2020-01-30,0810,Aqua,MODIS,78,6.0NRT,311.5,20.8,D
16.754,77.363,323.1,1,1,2020-01-30,0810,Aqua,MODIS,50,6.0NRT,308.7,6.4,D
16.576,75.686,325,1.1,1.1,2020-01-30,0810,Aqua,MODIS,61,6.0NRT,311.4,7.1,D
16.639,73.641,322.6,1.5,1.2,2020-01-30,0810,Aqua,MODIS,43,6.0NRT,306,18.4,D
16.652,73.652,324.3,1.5,1.2,2020-01-30,0810,Aqua,MODIS,66,6.0NRT,303,21.8,D
17.886,82.064,314.2,1.5,1.2,2020-01-30,0810,Aqua,MODIS,53,6.0NRT,299.7,13.9,D
19.054,82.085,320.4,1.6,1.2,2020-01-30,0810,Aqua,MODIS,73,6.0NRT,300.8,20,D
18.743,79.361,315.2,1.1,1,2020-01-30,0810,Aqua,MODIS,47,6.0NRT,302.6,5.9,D
22.581,78.303,309.6,1.1,1,2020-01-30,0815,Aqua,MODIS,31,6.0NRT,298.3,6,D
19.249,76.903,324.3,1,1,2020-01-30,0815,Aqua,MODIS,71,6.0NRT,302.6,12.5,D
19.32,76.01,319.5,1,1,2020-01-30,0815,Aqua,MODIS,53,6.0NRT,305.5,7.9,D
19.809,75.228,316.9,1.1,1,2020-01-30,0815,Aqua,MODIS,20,6.0NRT,304.8,5.3,D
20.486,79.998,318.6,1.2,1.1,2020-01-30,0815,Aqua,MODIS,67,6.0NRT,302.4,10.5,D
19.818,75.226,317.3,1.1,1,2020-01-30,0815,Aqua,MODIS,30,6.0NRT,304.5,5.6,D
21.072,75.822,317.6,1,1,2020-01-30,0815,Aqua,MODIS,57,6.0NRT,303.7,7.5,D
21.166,76.206,316,1,1,2020-01-30,0815,Aqua,MODIS,57,6.0NRT,302.3,6.5,D
21.326,74.769,319.5,1.1,1,2020-01-30,0815,Aqua,MODIS,61,6.0NRT,306.3,9.8,D
22.212,75.989,317.5,1,1,2020-01-30,0815,Aqua,MODIS,50,6.0NRT,300.9,10,D
22.211,75.979,310.6,1,1,2020-01-30,0815,Aqua,MODIS,31,6.0NRT,298.5,4.6,D
22.573,78.315,319.9,1.1,1,2020-01-30,0815,Aqua,MODIS,76,6.0NRT,297,15.8,D
22.572,78.305,325,1.1,1,2020-01-30,0815,Aqua,MODIS,81,6.0NRT,298.8,21.7,D
22.582,78.314,308.4,1.1,1,2020-01-30,0815,Aqua,MODIS,23,6.0NRT,297.3,5.3,D
19.25,76.913,325.9,1,1,2020-01-30,0815,Aqua,MODIS,73,6.0NRT,303.4,14,D
22.496,76.228,314.3,1,1,2020-01-30,0815,Aqua,MODIS,65,6.0NRT,301.2,6.9,D
22.333,74.711,326.5,1.1,1,2020-01-30,0815,Aqua,MODIS,79,6.0NRT,307.2,17.8,D
22.331,74.7,325.2,1.1,1,2020-01-30,0815,Aqua,MODIS,77,6.0NRT,306.1,16.1,D
22.892,77.669,313.6,1,1,2020-01-30,0815,Aqua,MODIS,66,6.0NRT,298.6,8.1,D
23.296,79.682,311.6,1.3,1.1,2020-01-30,0815,Aqua,MODIS,63,6.0NRT,296.5,11.2,D
23.45,70.465,316.3,1.8,1.3,2020-01-30,0815,Aqua,MODIS,62,6.0NRT,302.5,17,D
25.88,82.092,302.4,2,1.4,2020-01-30,0815,Aqua,MODIS,46,6.0NRT,291.8,8.2,D
25.548,76.845,315.1,1,1,2020-01-30,0815,Aqua,MODIS,70,6.0NRT,303.7,5.6,D
25.546,76.834,323,1,1,2020-01-30,0815,Aqua,MODIS,79,6.0NRT,304.3,14,D
25.624,75.364,314.2,1,1,2020-01-30,0815,Aqua,MODIS,65,6.0NRT,301,6.6,D
26.522,80.232,313.6,1.5,1.2,2020-01-30,0815,Aqua,MODIS,73,6.0NRT,295.2,18,D
26.521,80.217,307.3,1.5,1.2,2020-01-30,0815,Aqua,MODIS,63,6.0NRT,294.7,9.7,D
27.194,74.256,347,1,1,2020-01-30,0815,Aqua,MODIS,88,6.0NRT,304.4,48.7,D
27.192,74.246,326.9,1,1,2020-01-30,0815,Aqua,MODIS,73,6.0NRT,304.5,16,D
27.204,74.265,315.2,1,1,2020-01-30,0815,Aqua,MODIS,46,6.0NRT,301.9,4.7,D
27.201,74.244,340.5,1,1,2020-01-30,0815,Aqua,MODIS,84,6.0NRT,304.2,35.8,D
27.213,74.263,328.3,1,1,2020-01-30,0815,Aqua,MODIS,75,6.0NRT,303.7,17.5,D
27.22,74.245,328.8,1,1,2020-01-30,0815,Aqua,MODIS,79,6.0NRT,304.9,17.3,D
28.355,79.483,304.4,1.4,1.2,2020-01-30,0815,Aqua,MODIS,59,6.0NRT,293.5,7.1,D
28.359,79.477,305.3,1.4,1.2,2020-01-30,0815,Aqua,MODIS,60,6.0NRT,293.6,7.4,D
28.292,73.352,324.7,1.1,1,2020-01-30,0815,Aqua,MODIS,51,6.0NRT,300.2,15.1,D
28.308,73.338,345.9,1.1,1,2020-01-30,0815,Aqua,MODIS,93,6.0NRT,300.6,49.1,D
30.874,77.905,308.1,1.3,1.1,2020-01-30,0815,Aqua,MODIS,63,6.0NRT,278.5,14.1,D
31.543,75.619,307.1,1,1,2020-01-30,0815,Aqua,MODIS,65,6.0NRT,290.4,7.6,D
20.964,85.178,303.5,3,1.6,2020-01-30,1600,Terra,MODIS,55,6.0NRT,290.9,29.4,N
20.963,85.183,301.6,3,1.6,2020-01-30,1600,Terra,MODIS,43,6.0NRT,290.9,23.9,N
11.222,76.512,303.2,1.8,1.3,2020-01-30,1735,Terra,MODIS,47,6.0NRT,281.8,17.9,N
12.274,77.154,307.5,2.1,1.4,2020-01-30,1735,Terra,MODIS,72,6.0NRT,292.6,22.3,N
16.498,75.467,308.5,1.8,1.3,2020-01-30,1735,Terra,MODIS,75,6.0NRT,290.1,20.3,N
16.495,75.477,305,1.8,1.3,2020-01-30,1735,Terra,MODIS,62,6.0NRT,289.4,16.6,N
16.911,74.464,300.7,1.5,1.2,2020-01-30,1735,Terra,MODIS,33,6.0NRT,288.8,9.7,N
16.915,74.472,302.4,1.5,1.2,2020-01-30,1735,Terra,MODIS,49,6.0NRT,288.8,10.7,N
11.214,76.518,307.1,1.8,1.3,2020-01-30,1735,Terra,MODIS,70,6.0NRT,282.3,24.4,N
21.106,72.634,305.5,1.3,1.1,2020-01-30,1740,Terra,MODIS,65,6.0NRT,291,11.9,N
21.925,83.356,300.5,1.1,1.1,2020-01-30,2025,Aqua,MODIS,29,6.0NRT,289.7,7.3,N
20.971,85.173,300.8,1.5,1.2,2020-01-30,2025,Aqua,MODIS,11,6.0NRT,290.3,7.8,N
20.969,85.187,301.5,1.5,1.2,2020-01-30,2025,Aqua,MODIS,19,6.0NRT,290.4,8.7,N
20.968,85.167,301.7,1.5,1.2,2020-01-30,2025,Aqua,MODIS,43,6.0NRT,290.4,9.1,N
20.966,85.181,311.4,1.5,1.2,2020-01-30,2025,Aqua,MODIS,82,6.0NRT,291.5,20.8,N
20.793,85.259,304.6,1.5,1.2,2020-01-30,2025,Aqua,MODIS,61,6.0NRT,290.4,13.7,N
11.22,76.517,304.7,1.1,1,2020-01-30,2025,Aqua,MODIS,61,6.0NRT,282.8,10.8,N
11.219,76.527,306.2,1.1,1,2020-01-30,2025,Aqua,MODIS,67,6.0NRT,282.4,11.9,N
25.913,75.744,304.6,1.1,1,2020-01-31,0545,Terra,MODIS,38,6.0NRT,294.2,4.6,D
25.911,75.755,306.2,1.1,1,2020-01-31,0545,Terra,MODIS,49,6.0NRT,295.7,5.3,D
19.491,77.695,311.2,1.7,1.3,2020-01-31,0550,Terra,MODIS,53,6.0NRT,299.5,10.6,D
23.944,76.031,315.2,1.1,1.1,2020-01-31,0550,Terra,MODIS,62,6.0NRT,301.4,9.4,D
23.928,76.13,311.1,1.2,1.1,2020-01-31,0550,Terra,MODIS,68,6.0NRT,294.6,10.2,D
23.892,75.901,313.7,1.1,1.1,2020-01-31,0550,Terra,MODIS,24,6.0NRT,301,9.1,D
23.885,75.889,311.8,1.1,1.1,2020-01-31,0550,Terra,MODIS,26,6.0NRT,299.1,7.1,D
23.704,75.921,323.8,1.1,1.1,2020-01-31,0550,Terra,MODIS,54,6.0NRT,299.9,20.6,D
23.74,75.639,308.5,1.1,1,2020-01-31,0550,Terra,MODIS,46,6.0NRT,297.2,7.4,D
23.695,75.919,323.1,1.1,1.1,2020-01-31,0550,Terra,MODIS,66,6.0NRT,299.2,20.6,D
23.693,75.93,319.6,1.1,1.1,2020-01-31,0550,Terra,MODIS,51,6.0NRT,296.9,15.8,D
23.69,75.531,314.3,1.1,1,2020-01-31,0550,Terra,MODIS,45,6.0NRT,299.1,11.4,D
21.628,81.385,307.4,2.8,1.6,2020-01-31,0550,Terra,MODIS,60,6.0NRT,295.2,25,D
22.721,72.614,309.7,1,1,2020-01-31,0550,Terra,MODIS,50,6.0NRT,297.3,5.6,D
22.126,73.038,311.8,1,1,2020-01-31,0550,Terra,MODIS,53,6.0NRT,300,5.6,D
21.803,73.224,311.6,1,1,2020-01-31,0550,Terra,MODIS,48,6.0NRT,299.8,5.1,D
21.802,73.233,310.4,1,1,2020-01-31,0550,Terra,MODIS,26,6.0NRT,299.9,4.2,D
